Page,Product,Spec_Label,Model_1,Model_1_SKU,Value_1,Model_2,Model_2_SKU,Value_2,Model_3,Model_3_SKU,Value_3,Model_4,Model_4_SKU,Value_4,Model_5,Model_5_SKU,Value_5,Model_6,Model_6_SKU,Value_6,Model_7,Model_7_SKU,Value_7,Model_8,Model_8_SKU,Value_8,Model_9,Model_9_SKU,Value_9,Model_10,Model_10_SKU,Value_10,Model_11,Model_11_SKU,Value_11
116-117,740 C,Potenza max,740 C con encoder,109600,430 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Coppia max,740 C con encoder,109600,18 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Forza max di spinta,740 C con encoder,109600,450 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Rapporto di riduzione,740 C con encoder,109600,1:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Larghezza max anta,740 C con encoder,109600,15 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Velocità dell&apos;anta,740 C con encoder,109600,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Regolazione velocità e controllo motore,740 C con encoder,109600,Sì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Finecorsa,740 C con encoder,109600,Magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Pignone,740 C con encoder,109600,Z16 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Encoder,740 C con encoder,109600,Encoder magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Regolazione della forza,740 C con encoder,109600,Tramite scheda elettronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Temperatura ambiente di esercizio,740 C con encoder,109600,-20°C ÷ +55°C (**),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Termoprotezione,740 C con encoder,109600,140°C autoripristinante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Grado di protezione,740 C con encoder,109600,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Peso,740 C con encoder,109600,"11,9 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Dimensioni (LxPxH),740 C con encoder,109600,295 x 180 x 320 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Peso max anta,740 C con encoder,109600,500 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Frequenza di utilizzo,740 C con encoder,109600,55 cicli/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Apparecchiatura elettronica,740 C con encoder,109600,incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Dispositivo di sblocco,740 C con encoder,109600,Manopola di sblocco rotativa - chiave cifrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116-117,740 C,Condensatore di spunto,740 C con encoder,109600,10 μF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Tensione di alimentazione di rete,741 E Z16 con encoder,1097815,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Motore elettrico,741 E Z16 con encoder,1097815,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Potenza max,741 E Z16 con encoder,1097815,500 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Coppia max,741 E Z16 con encoder,1097815,24 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Forza max di spinta,741 E Z16 con encoder,1097815,650 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Rapporto di riduzione,741 E Z16 con encoder,1097815,1:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Larghezza max anta,741 E Z16 con encoder,1097815,15 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Velocità dell&apos;anta,741 E Z16 con encoder,1097815,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Regolazione velocità e controllo motore,741 E Z16 con encoder,1097815,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Finecorsa,741 E Z16 con encoder,1097815,Magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Pignone,741 E Z16 con encoder,1097815,Z16 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Encoder,741 E Z16 con encoder,1097815,Encoder ottico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Regolazione della forza,741 E Z16 con encoder,1097815,Tramite scheda elettronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Temperatura ambiente di esercizio,741 E Z16 con encoder,1097815,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Termoprotezione,741 E Z16 con encoder,1097815,140°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Grado di protezione,741 E Z16 con encoder,1097815,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Peso,741 E Z16 con encoder,1097815,11 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Dimensioni (LxPxH),741 E Z16 con encoder,1097815,295 x 181 x 320 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Peso max anta,741 E Z16 con encoder,1097815,900 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Frequenza di utilizzo,741 E Z16 con encoder,1097815,S3 - 40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Apparecchiatura elettronica,741 E Z16 con encoder,1097815,740D incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Dispositivo di sblocco,741 E Z16 con encoder,1097815,Manopola di sblocco rotativa - chiave cifrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118-119,741,Condensatore di spunto,741 E Z16 con encoder,1097815,"12,5 μF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Tensione di alimentazione di rete,741 C con encoder,109602,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Motore elettrico,741 C con encoder,109602,Asincrono monofase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Potenza max,741 C con encoder,109602,530 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Coppia max,741 C con encoder,109602,20 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Forza max di spinta,741 C con encoder,109602,630 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Rapporto di riduzione,741 C con encoder,109602,1:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Larghezza max anta,741 C con encoder,109602,15 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Velocità dell&apos;anta,741 C con encoder,109602,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Regolazione velocità e controllo motore,741 C con encoder,109602,Sì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Finecorsa,741 C con encoder,109602,Magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Pignone,741 C con encoder,109602,Z16 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Encoder,741 C con encoder,109602,Encoder magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Regolazione della forza,741 C con encoder,109602,Tramite scheda elettronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Temperatura ambiente di esercizio,741 C con encoder,109602,-20°C ÷ +55°C (**),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Termoprotezione,741 C con encoder,109602,140°C autoripristinante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Grado di protezione,741 C con encoder,109602,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Peso,741 C con encoder,109602,"13,1 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Dimensioni (LxPxH),741 C con encoder,109602,295 x 180 x 320 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Peso max anta,741 C con encoder,109602,900 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Frequenza di utilizzo,741 C con encoder,109602,56 cicli/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Apparecchiatura elettronica,741 C con encoder,109602,incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Dispositivo di sblocco,741 C con encoder,109602,Manopola di sblocco rotativa - chiave cifrata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120-121,741 C,Condensatore di spunto,741 C con encoder,109602,12.5 μF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Tensione di alimentazione di rete,746 C Z16,109745,220-240V~ 50/60 Hz,746 C Z20,109746,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Potenza max,746 C Z16,109745,150 W,746 C Z20,109746,150 W,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Pignone,746 C Z16,109745,Z16 modulo 4,746 C Z20,109746,Z20 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Forza max di spinta,746 C Z16,109745,830 N,746 C Z20,109746,665 N,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Peso max anta,746 C Z16,109745,600 Kg,746 C Z20,109746,400 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Velocità max anta,746 C Z16,109745,9.6 m/min,746 C Z20,109746,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Lunghezza max anta,746 C Z16,109745,40 m,746 C Z20,109746,50 m,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Spazio di fermata,746 C Z16,109745,30 mm,746 C Z20,109746,30 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Grado di protezione,746 C Z16,109745,IP44,746 C Z20,109746,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Condensatore di spunto,746 C Z16,109745,12.5 µF,746 C Z20,109746,12.5 µF,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Temperatura ambiente di esercizio,746 C Z16,109745,-20° ÷ +55°C *,746 C Z20,109746,-20° ÷ +55°C *,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Frequenza di utilizzo,746 C Z16,109745,Uso continuo*,746 C Z20,109746,Uso continuo*,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Termoprotezione,746 C Z16,109745,120°C autoripristinanti,746 C Z20,109746,120°C autoripristinanti,,,,,,,,,,,,,,,,,,,,,,,,,,,
122-123,746 C,Peso,746 C Z16,109745,16.2 Kg,746 C Z20,109746,16.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Tensione di alimentazione di rete,844 C Z16,109925,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Potenza max,844 C Z16,109925,230 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Pignone,844 C Z16,109925,Z16 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Forza max di spinta,844 C Z16,109925,1300 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Peso max anta,844 C Z16,109925,1800 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Velocità max anta,844 C Z16,109925,9.6 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Lunghezza max anta,844 C Z16,109925,40 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Spazio di fermata,844 C Z16,109925,30 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Grado di protezione,844 C Z16,109925,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Condensatore di spunto,844 C Z16,109925,18 µF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Temperatura ambiente di esercizio,844 C Z16,109925,-20° ÷ +55°C *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Frequenza di utilizzo,844 C Z16,109925,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Termoprotezione,844 C Z16,109925,120°C autoripristinanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124-125,844 C,Peso,844 C Z16,109925,16.9 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Tensione di alimentazione di rete,844 C 3PH,109928,380-415V~ 3 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Motore elettrico,844 C 3PH,109928,Asincrono trifase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Potenza max,844 C 3PH,109928,950 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Coppia max,844 C 3PH,109928,62 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Forza max di spinta,844 C 3PH,109928,2500 N (Z12) - 1900 N (Z16) - 1500 N (Z20) (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Rapporto di riduzione,844 C 3PH,109928,1:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Larghezza max anta,844 C 3PH,109928,30 m (Z12) - 40 m (Z16) - 50 m (Z20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Velocità dell&apos;anta,844 C 3PH,109928,"9,5 m/min (Z16) - 7,2 m/min (Z12) - 12,0 m/min (Z20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Regolazione velocità e controllo motore,844 C 3PH,109928,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Finecorsa,844 C 3PH,109928,Induttivo con lamierino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Pignone,844 C 3PH,109928,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Encoder,844 C 3PH,109928,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Temperatura ambiente di esercizio,844 C 3PH,109928,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Termoprotezione,844 C 3PH,109928,155°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Grado di protezione,844 C 3PH,109928,IP44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Peso,844 C 3PH,109928,15 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Tipo di olio,844 C 3PH,109928,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Dimensioni (LxPxH),844 C 3PH,109928,277 x 155 x 388 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Peso max anta,844 C 3PH,109928,2.200 Kg (Z12) - 1.600 Kg (Z16) - 1.000 Kg (Z20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Frequenza di utilizzo,844 C 3PH,109928,70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126-127,844 3PH,Apparecchiatura elettronica,844 C 3PH,109928,Incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Tensione di alimentazione di rete,884 MC 3PH,109885,220-240V / 380-415V~ 3PH 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Motore elettrico,884 MC 3PH,109885,Asincrono trifase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Potenza max,884 MC 3PH,109885,850 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Coppia max,884 MC 3PH,109885,0 ÷ 155 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Forza max di spinta,884 MC 3PH,109885,3.200 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Rapporto di riduzione,884 MC 3PH,109885,"1:43,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Larghezza max anta,884 MC 3PH,109885,42 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Regolazione velocità e controllo motore,884 MC 3PH,109885,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Finecorsa,884 MC 3PH,109885,Microinterrutore a levetta e rullino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Pignone,884 MC 3PH,109885,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Encoder,884 MC 3PH,109885,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Regolazione della forza,884 MC 3PH,109885,Frizione bidisco in bagno d’olio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Temperatura ambiente di esercizio,884 MC 3PH,109885,-20°C ÷ +65°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Termoprotezione,884 MC 3PH,109885,155°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Grado di protezione,884 MC 3PH,109885,IP55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Peso,884 MC 3PH,109885,50 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Tipo di olio,884 MC 3PH,109885,FAAC HP OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Dimensioni (LxPxH),884 MC 3PH,109885,430 x 310 x 586 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Peso max anta,884 MC 3PH,109885,3.500 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Frequenza di utilizzo,884 MC 3PH,109885,100% (fino a 2.000 Kg) - 50% (oltre 2.000 Kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128-129,884 MC 3PH,Apparecchiatura elettronica,884 MC 3PH,109885,E844 3PH incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Tensione di alimentazione di rete,C851,109903,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Motore elettrico,C851,109903,1.1 KW trifase a quattro poli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Tipo di motoriduttore,C851,109903,Vite senza fine con lubrificazione ad olio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Potenza max,C851,109903,1.800 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Coppia max,C851,109903,168 Nm (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Forza max di spinta,C851,109903,3.000 N (*),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Larghezza max anta,C851,109903,20 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Velocità dell&apos;anta,C851,109903,20 ÷ 40 m/min (regolabile),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Regolazione velocità e controllo motore,C851,109903,Su scheda elettronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Finecorsa,C851,109903,meccanici integrati + magnetico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Pignone,C851,109903,Z28 modulo 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Temperatura ambiente di esercizio,C851,109903,-20°C ÷ +55°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Termoprotezione,C851,109903,75°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Grado di protezione,C851,109903,IP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Peso,C851,109903,40 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Dimensioni (LxPxH),C851,109903,510 x 295 x 467 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Peso max anta,C851,109903,1.800 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Frequenza di utilizzo,C851,109903,100% (T=25 °C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130-132,C851,Apparecchiatura elettronica,C851,109903,E850S incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Tensione di alimentazione di rete,D600,110600,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Motore elettrico,D600,110600,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Potenza max,D600,110600,220 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Forza max di spinta,D600,110600,600 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Altezza min architrave,D600,110600,35 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Luce di cortesia,D600,110600,230V - 40 W (max),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Temporizzazione lampada di cortesia,D600,110600,120 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Velocità max carrello,D600,110600,"6,6 m/min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Velocità di rallentamento,D600,110600,"1,3 m/min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Encoder,D600,110600,Elettronico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Rumorosità,D600,110600,45 dbA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Temperatura ambiente di esercizio,D600,110600,-20 °C ÷ +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Grado di protezione,D600,110600,Solo per uso interno (IP20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Peso,D600,110600,"6,2 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Dimensioni (LxPxH),D600,110600,360 x 200 x 145 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Dimensione max porta (LxH),D600,110600,Vedi tabella BINARI A CINGHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Apparecchiatura elettronica,D600,110600,E600 incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134-135,D600,Frequenza di utilizzo,D600,110600,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Tensione di alimentazione di rete,D700 HS,110602,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Motore elettrico,D700 HS,110602,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Potenza max,D700 HS,110602,440 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Forza max di spinta,D700 HS,110602,700 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Altezza min architrave,D700 HS,110602,35 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Luce di cortesia,D700 HS,110602,230V - 40 W (max),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Temporizzazione lampada di cortesia,D700 HS,110602,120 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Velocità max carrello,D700 HS,110602,12 m/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Velocità di rallentamento,D700 HS,110602,"2,5 m/min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Encoder,D700 HS,110602,Elettronico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Rumorosità,D700 HS,110602,45 dbA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Temperatura ambiente di esercizio,D700 HS,110602,-20 °C ÷ +55 °C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Grado di protezione,D700 HS,110602,Solo per uso interno (IP20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Peso,D700 HS,110602,"6,3 Kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Dimensioni (LxPxH),D700 HS,110602,360 x 200 x 145 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Dimensione max porta (LxH),D700 HS,110602,Vedi tabella BINARI A CINGHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Apparecchiatura elettronica,D700 HS,110602,E700HS incorporata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136-137,D700 HS,Frequenza di utilizzo,D700 HS,110602,Uso continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Tensione di alimentazione di rete,D1000,110601,220-240V~ 50/60 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Motore elettrico,D1000,110601,Con spazzole 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Potenza max,D1000,110601,350 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Forza max di spinta,D1000,110601,1000 N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Altezza min architrave,D1000,110601,35 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Luce di cortesia,D1000,110601,230V - 40 W (max),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Temporizzazione lampada di cortesia,D1000,110601,120 s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Velocità max carrello,D1000,110601,"6,6 m/min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-139,D1000,Velocità di rallentamento,D1000,110601,"1,3 m/min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
